,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
139,java,上海·浦东·张江,接口开发工程师/java开发工程师,上海视畅信息科技有限公司,20-99人,民营,1.8万-2.4万,本科, ,1-3年
140,java,上海·青浦·朱家角,cmo, ,10000人以上,民营,8千-1.6万,学历不限,JavaScript Java,经验不限
141,java,上海·虹口·北外滩,java开发工程师, ,1000-9999人,股份制企业,9千-1.5万,本科, ,1-3年
142,java,上海·普陀·长风新村,java开发软件工程师, ,1000-9999人,上市公司,1万-1.5万,本科, ,1-3年
143,java,上海·闵行·莘庄,Java开发工程师,程胜环保,100-299人,民营,8千-1.5万,本科, ,3-5年
144,java,上海·杨浦·大桥,java开发实习生-平台软件方向,中联投(上海)数字科技有限公司,20-99人,民营,150-300/天,本科, ,无经验
145,java,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.7万-3万·14薪,本科,后端开发 MySQL linux,经验不限
146,java,上海·闵行·浦江, ,领时云天信息科技(常州)有限公司,1000-9999人,民营,1.2万-1.7万,大专, ,3-5年
147,java,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1万-2万·14薪,本科, ,经验不限
148,java,上海·徐汇·虹梅路,Java软件工程师-campus-2024,经纬恒润,1000-9999人,民营,1万-2万·15薪,本科, ,经验不限
149,java,上海·浦东·金桥,高级软件开发工程师,上海理光数码设备有限公司,1000-9999人,外商独资,8千-1.5万,本科,JavaScript 小程序 MySQL WEB,1-3年
150,java,上海·徐汇·徐家汇,研发工程师, ,100-299人,民营,5千-1万,大专,oracle数据库,1-3年
151,java,上海·静安·彭浦,Java开发工程师,上海胜狮软件科技有限公司,20-99人,股份制企业,1万-1.5万·13薪,大专,JavaScript Spring,3-5年
152,java,上海·青浦·徐泾,软件开发工程师：JAVA、APP、C++,上海道风信息科技有限公司,20人以下,民营,6千-1万,本科, ,经验不限
153,java,上海·徐汇·徐家汇,程序员,上海煤科信息科技有限公司,20-99人,国企,1万-1.5万·13薪,本科, ,3-5年
154,java,上海·长宁·天山路,高级java工程师,上海滨礼网络科技有限公司,20-99人,民营,1.8万-2.5万,大专, ,3-5年
