,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
160,前端开发,上海·宝山·高境,前端开发工程师,琅琛信息技术(上海)有限公司,20人以下,民营,1.2万-1.6万·13薪,本科, ,3-5年
161,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
162,前端开发,上海·杨浦·大桥,Web前端开发工程师实习生,中联投(上海)数字科技有限公司,20-99人,民营,150-300/天,本科, ,无经验
163,前端开发,上海·静安·石门二路, ,上海吾道信息科技有限公司,10000人以上,民营,1.4万-1.8万,大专, ,3-5年
164,前端开发,上海·徐汇·徐家汇,前端工程师, ,100-299人,上市公司,1.2万-1.3万,本科, ,3-5年
165,前端开发,上海·浦东·陆家嘴, , ,100-299人,民营,1.5万-3万,本科, ,经验不限
166,前端开发,上海·静安·彭浦,前端开发工程师,上海陶术生物科技有限公司,100-299人,民营,1.3万-1.8万,本科, ,3-5年
167,前端开发,上海·闵行·梅陇,前端工程师,谊风信息技术(重庆)有限公司,20-99人,民营,8千-1.2万,大专,大屏/可视化项目 电商项目 ERP项目 CSS JavaScript HTML5 Vue ElementUI uni-app Node.js WebGL Echarts,1-3年
168,前端开发,上海·长宁·天山路,web前端工程师, ,1000-9999人,民营,400-500/天,本科,JavaScript CSS HTML5,无经验
169,前端开发,上海·徐汇·田林,Web前端工程师,北京嘀果技术服务有限公司,20-99人,民营,1.6万-3万,本科,CSS HTML HTML5 web前端 JavaScript 英语较好,1年以下
170,前端开发,上海·浦东·花木,前端开发实习生（驻场基金公司）,北京高伟达钽云科技有限公司,500-999人,民营,150-200/天,本科, ,无经验
171,前端开发,上海·浦东·陆家嘴, ,山西喜跃发道路建设养护集团有限公司,500-999人,上市公司,1.8万-2.3万,本科, ,5-10年
172,前端开发,上海·静安·江宁路,Web开发, ,1000-9999人,民营,1.7万-2万,大专,TypeScript Vue uni-app PINIA,5-10年
173,前端开发,上海·嘉定·马陆,WebGL前端开发工程师,上海在伊环保科技有限公司,20-99人,民营,1万-1.5万·15薪,本科, ,经验不限
174,前端开发,上海·浦东·上钢新村, ,金锐软件技术(杭州)有限公司,500-999人,民营,1.3万-1.5万,本科, ,3-5年
175,前端开发,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-1.8万,本科, ,3-5年
176,前端开发,上海·浦东·唐镇, , ,10000人以上,民营,1.4万-1.6万,本科,CSS React JavaScript 金融经验 H5,3-5年
177,前端开发,上海·浦东·陆家嘴,react前端开发（学信统本到面 ）,拓保软件,1000-9999人,民营,1.3万-1.6万,本科, ,3-5年
178,前端开发,上海·静安·大宁路,WEB端开发工程师,上海威联信息技术有限公司,100-299人,民营,1.4万-1.6万,本科,React Vue 大屏/可视化项目 GIS/地图项目 ERP项目 CSS,10年以上
179,前端开发,上海·嘉定·安亭, , ,10000人以上,外商独资,1.6万-2.2万,大专, ,3-5年
180,前端开发,上海·闵行·虹桥,前端工程师,上海西信软件工程有限公司,100-299人,民营,1万-1.5万,本科,Vue,3-5年
181,前端开发,上海·闵行·新虹, ,上海华驿汽车技术有限公司,100-299人,民营,1.5万-1.9万,大专, ,3-5年
182,前端开发,上海·浦东·金桥,前端开发工程师(上海)(J10822),善诚科技发展（上海）有限公司,300-499人,外商独资,1.5万-1.8万,本科, ,3-5年
183,前端开发,上海·浦东·花木, ,京客科技(深圳)有限公司,100-299人,民营,1.6万-2.5万,本科, ,1-3年
184,前端开发,上海·静安·南京西路,前端开发工程师,上海茵赫实业有限公司,1000-9999人,其它,1万-2万,本科, ,3-5年
185,前端开发,上海·青浦·徐泾,前端销售,上海九方云智能科技有限公司,1000-9999人,上市公司,1.6万-2.5万,本科, ,经验不限
186,前端开发,上海·浦东·陆家嘴,前端工程师,上海问道云人工智能科技有限公司,20-99人,民营,1万-1.5万,本科,JavaScript,3-5年
187,前端开发,上海·浦东·三林,瑞典制造业—Web前端（软件工程师）,上海中智项目外包咨询服务有限公司,1000-9999人,国企,2万-2.5万,本科,Reactjs Angular 全栈,经验不限
188,前端开发,上海·浦东·陆家嘴,前端开发工程师, ,20-99人,民营,1万-2万·13薪,本科, ,1-3年
189,前端开发,上海·浦东·南汇新城,软件工程师前端开发,上海海洋工程装备制造业创新中心有限公司,100-299人,股份制企业,2万-4万,本科, ,3-5年
190,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.3万-2.6万·14薪,本科, ,经验不限
191,前端开发,上海·闵行·梅陇, ,上海逸舟信息科技有限公司,20-99人,民营,1万-1.5万·14薪,本科, ,1-3年
192,前端开发,上海·浦东·张江,web前端开发工程师,上海视畅信息科技有限公司,20-99人,民营,1.4万-2.5万,本科, ,3-5年
193,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·15薪,本科,C语言,经验不限
194,前端开发,上海·浦东·张江,web前端开发,上海卓畅信息技术有限公司,20-99人,合资,1万-1.5万·13薪,本科, ,1-3年
195,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·16薪,本科, ,经验不限
196,前端开发,上海·嘉定·马陆,前端开发工程师,上海湖泉阀门集团有限公司,20-99人,民营,8千-1.2万,大专, ,3-5年
197,前端开发,上海·浦东·陆家嘴,前端工程师 vue react ES6, ,10000人以上,上市公司,1.1万-1.8万,本科, ,3-5年
198,前端开发,上海·静安·大宁路,web前端开发工程师,上海信息人才服务有限公司,100-299人,国企,1.4万-2万,本科, ,5-10年
199,前端开发,上海·浦东·唐镇,前端开发工程师（中汇）, ,500-999人,合资,1.1万-1.7万,本科, ,3-5年
200,前端开发,上海·浦东·唐镇,前端开发工程师, ,1000-9999人,股份制企业,1.6万-2.4万·13薪,本科, ,5-10年
201,前端开发,上海·浦东·陆家嘴, ,燕梭金融信息科技(上海)有限公司,100-299人,民营,1.2万-1.5万,大专, ,5-10年
