,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
325,数据开发,上海·徐汇·斜土路,sfe数据分析专员, ,1000-9999人,上市公司,1万-1.5万,本科, ,经验不限
326,数据开发,上海·浦东·金桥, , ,1000-9999人,上市公司,8千-1万,本科, ,经验不限
327,数据开发,上海·普陀·长寿路, ,山东浪潮数字服务有限公司,500-999人,国企,9千-1万,大专,数据治理 Python,3-5年
328,数据开发,上海·青浦·朱家角, ,河北荟思信息咨询服务有限公司,20-99人,民营,1万-1.2万,本科, ,1-3年
329,数据开发,上海·徐汇·田林, ,上海链家地产,10000人以上,民营,8千-1.6万,本科, ,经验不限
330,数据开发,上海·长宁·新华路,数据分析师,宽岱睿保(上海)信息技术有限公司,20-99人,民营,8千-1.5万·14薪,大专, ,经验不限
331,数据开发,上海·静安·南京西路, ,TOTO,100-299人,外商独资,8千-1.3万·15薪,大专, ,经验不限
332,数据开发,上海·浦东·航头,数据审核专员,上海陆杰电子科技有限公司,100-299人,民营,4千-6千·13薪,大专, ,3-5年
333,数据开发,上海·浦东·康桥, ,浙江外服人力资源服务有限公司,100-299人,国企,1万-1.5万·13薪,学历不限, ,1-3年
334,数据开发,上海·浦东·陆家嘴,低碳环保数据分析师-实习生,联合赤道环境评价股份有限公司,300-499人,民营,100-150/天,本科, ,无经验
335,数据开发,上海·浦东·康桥,数据标注 (MJ000146), ,500-999人,民营,1.3万-2.6万·15薪,本科, ,3-5年
336,数据开发,上海·静安·南京西路, , ,1000-9999人,外商独资,面议,硕士, ,3-5年
337,数据开发,上海·浦东·陆家嘴,数据管理服务助理（数据验证与研究方向）- 金融机构派驻,上海元年金融信息服务有限公司,100-299人,民营,8千-1.6万,本科,数据测试 数据治理 Python VBA SQL 敏捷服务 R语言 Tableau,1-3年
338,数据开发,上海·杨浦·五角场,网络数据文员,上海辰玉贸易有限公司,零售/批发,20-99人,7千-9千,大专, ,1-3年
339,数据开发,上海·闵行·吴泾,数据分析助理,阿伽科技(上海)有限公司,20人以下,民营,8千-1.2万,本科,数据治理 Python Sql ETL工具,1年以下
340,数据开发,上海·徐汇·虹梅路,Saas软件销售/大数据软件/双休五险一金, ,1000-9999人,民营,8千-1.4万,本科, ,经验不限
341,数据开发,上海·浦东·金桥, , ,1000-9999人,上市公司,7千-8千,大专, ,3-5年
342,数据开发,上海·浦东·陆家嘴,房抵客户经理/每天30新数据/客户主动上门,上海致牌金融信息服务有限公司,20-99人,民营,1.8万-2.5万,学历不限, ,经验不限
